Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_1404_brier,0_1404_san,1404_2808_brier,1404_2808_san,2808_4212_brier,2808_4212_san,4212_5616_brier,4212_5616_san,5616_7021_brier,5616_7021_san,7021_8425_brier,7021_8425_san,8425_9829_brier,8425_9829_san,9829_11233_brier,9829_11233_san,11233_12637_brier,11233_12637_san,12637_14042_brier,12637_14042_san,acc,brier,san
facebook/opt-1.3b,OPT,1.3,0.18,1.404,0.249630458,0.295221843,0.545309699,0.597474349,0.387106758,0.0015163,0.544028761,0.0,meta,202205.0,0.2471870104,bdsrc,,,,0.4934570430618537,0.9538650791738861,0.5070158713650532,0.9649908812301256,0.51688868527558,0.9612868163922829,0.5318700008776529,0.9611352260302232,0.5462227976308975,0.9586311072276897,0.5668280070357492,0.9580985136687566,0.5807888649406278,0.9581508409745044,0.595076543537938,0.9603318601173589,0.626369901403189,0.9560489334036439,0.7058499027574727,0.9579406678054383,0.24718701039737928,0.5670451650913236,0.9590478840558702
facebook/opt-350m,OPT,0.35,0.18,0.378,0.260230967,0.235494881,0.367257518,0.52644041,0.408285328,0.0030326,0.51811094,0.0,meta,202205.0,0.2612875659,bdsrc,,,,0.3445710143141285,0.9630484055224323,0.48891988779870454,0.9696096236239832,0.5383201714284155,0.9687495639741134,0.5598587244726067,0.9680753796301858,0.5743648997352564,0.9672096896970872,0.5900321726260354,0.9661974156172202,0.5994424919937695,0.9648267187654864,0.6106311554790502,0.9660417464391231,0.6871446830758688,0.9650551704567294,0.7154149916820653,0.970135862590075,0.26128756587380714,0.5708805619078576,0.9668952108460761
facebook/opt-13b,OPT,13.0,0.18,14.04,0.248956622,0.399317406,0.71200956,0.685082873,0.340958399,0.017437453,0.608779356,0.006097561,meta,202205.0,0.2527417747,bdsrc,,,,0.5401762723303598,0.9891747035083035,0.5143832078536698,0.9917505160260712,0.5269357094525374,0.9914234740105644,0.5484733834367987,0.9910052817011826,0.5549257503574024,0.9907880978783108,0.5592579723059895,0.9906178616698837,0.572454190336661,0.9909578947608684,0.5839856316077037,0.9906336452515032,0.6027838128812911,0.9902993772408067,0.6462984740868273,0.9897364084583022,0.2527417746759721,0.5649725173302937,0.9906386724295999
facebook/opt-2.7b,OPT,2.7,0.18,2.916,0.254319729,0.339590444,0.614319857,0.619573796,0.37425418,0.00227445,0.568486894,0.0,meta,202205.0,0.2543085031,bdsrc,,,,0.5051941220504622,0.9785625343285753,0.5293530732880346,0.9814376532281278,0.5414665703573214,0.9818335033831198,0.5481643210723897,0.9820894330062723,0.5592547211376981,0.9810034430146749,0.5639652219580449,0.9809685849361517,0.5702281163235142,0.980547239791558,0.565701929078579,0.9804806651543807,0.6000169985941426,0.979323790623485,0.6580430094223951,0.9804047517169521,0.25430850306224184,0.5641451478891419,0.9806651654641836
facebook/opt-30b,OPT,30.0,0.18,32.4,0.2665873,0.432593857,0.740689106,0.706393054,0.351638263,0.021986353,0.626407888,0.012195122,meta,202205.0,0.2675544794,bdsrc,,,,0.5204908788160079,0.990852026292882,0.5459111476777228,0.9910162015816018,0.5500744753421533,0.9909905708551566,0.5463981426045765,0.9916430607828439,0.5518953384827174,0.9908850047394477,0.5575286532799962,0.9918571297573167,0.5668764139129556,0.9914813992847133,0.5741488744018134,0.9911342757673599,0.5884311891186229,0.9900115984589146,0.6054530167122818,0.9892628171929743,0.2675544794188862,0.5607233701299653,0.9909132889018105
facebook/opt-125m,OPT,0.125,0.18,0.135,0.260155876,0.228668942,0.314678351,0.516179953,0.42868758,0.00075815,0.498684238,0.0,meta,202205.0,0.2607178465,bdsrc,,,,0.3268971622971046,0.741896049481217,0.43980706266307057,0.7407976327464845,0.49501979558696135,0.7395869943193077,0.5639326522890786,0.733384044909286,0.5996790649117295,0.7217696832168514,0.6134780461956035,0.6998335225390413,0.6391862776614271,0.6869223950264117,0.6664512145682582,0.7320218846989663,0.6841292486500913,0.7408223156798401,0.7790489418266766,0.8154611218221158,0.26071784646061813,0.580778414697574,0.7352543167353739
facebook/opt-66b,OPT,66.0,0.18,71.28,0.269930021,0.46331058,0.76249751,0.700078927,0.35429656,0.016679303,0.642631463,0.012195122,meta,202205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosaicml/mpt-30b,MPT,30.0,1.0,180.0,0.479981807,0.559726962,0.8242382,0.749013418,0.384155825,0.169067475,0.745335406,0.213414634,mosaicml,202306.0,0.4727246831,bdsrc,,,,0.4297657727622784,0.9948776282819667,0.41879918787414816,0.9946832968432648,0.41981690564440194,0.9948232910208631,0.4081976559797478,0.9952043541824799,0.39080603386188867,0.9951066066397423,0.4025674732825639,0.9952552784179959,0.4324026960371342,0.995005637285157,0.45222401713525157,0.9943871120870574,0.5098649129471418,0.9938777376589613,0.5542619340787066,0.99334062989545,0.4727246830935764,0.44187502633321024,0.9946560956248348
mosaicml/mpt-7b,MPT,7.0,1.0,42.0,0.280684314,0.476962457,0.775343557,0.721389108,0.335450604,0.040181956,0.714400118,0.164634146,mosaicml,202305.0,,bdsrc,,,,0.511053905045903,0.9923996419268191,0.5217903144126581,0.9937549130393362,0.5323899768616664,0.9937280593378228,0.5519985399512998,0.9940297885612478,0.555961029059622,0.9936764841733701,0.5458894036729932,0.9940546518565023,0.5550933957849612,0.9935486672608729,0.556830394971993,0.9933987376041478,0.5855441789623245,0.9923480012819654,0.611707130158068,0.991315766836298,0.2951858709585529,0.5528302433890371,0.9932253673072435
facebook/xglm-564M,XGLM,0.564,0.5,1.692,0.251796636,0.245733788,0.346444931,0.522494081,0.404320588,0.00227445,0.585509055,0.0,meta,202112.0,0.2503916821,rllab,,,,0.2685902839309264,0.9132042712199032,0.38019744071533984,0.9250624549648399,0.459074694220799,0.9278426339951636,0.5577734095583095,0.9269977794428355,0.6072964413727417,0.9242729106510232,0.660791786606849,0.9174938292696296,0.6929093891546257,0.9166437519757248,0.7397434857798714,0.9240627377418903,0.8356161009584915,0.9214985959197043,0.905024113174826,0.9216787490267071,0.2503916820965674,0.6107224321890259,0.9218759281019009
facebook/xglm-1.7B,XGLM,1.7,0.5,5.1,0.251004165,0.258532423,0.456781518,0.539068666,0.372063415,0.007581501,0.630680872,0.0,meta,202112.0,0.2506053269,rllab,,,,0.3704820304168234,0.9503970166623309,0.4475334362951671,0.9512574057786863,0.4816919954559638,0.9519087705168325,0.5259205227060888,0.9531320200326898,0.5511513532152871,0.9513503484573674,0.5890610751417866,0.9495981852406652,0.6235379544261814,0.9479714964982868,0.6724517527489254,0.9498920129996286,0.7021638277885401,0.9478835277047045,0.7923413900062146,0.948070228198936,0.2506053268765133,0.5756472231574772,0.9501460391362467
facebook/xglm-4.5B,XGLM,4.5,0.5,13.5,0.254299777,0.314846416,0.579466242,0.549329124,0.358393949,0.00227445,0.658513957,0.0,meta,202112.0,0.254379718,rllab,,,,0.5108879593087114,0.9457683335889986,0.5348431891924148,0.9548316714535083,0.5445963898814095,0.9561924143099156,0.5470488810381368,0.9556200504770144,0.5536899850244454,0.951963111573432,0.5531699125642406,0.9557766542374405,0.5593390855908189,0.9552583234782364,0.5711446867498106,0.9518584390649848,0.6021946843284612,0.9506473098110357,0.6722718564319724,0.9386421933408481,0.2543797179888905,0.5649255085113609,0.9516549452485283
facebook/xglm-7.5B,XGLM,7.5,0.5,22.5,0.277886681,0.341296928,0.607747461,0.587213891,0.366615239,0.00227445,0.695550561,0.0,meta,202112.0,0.273821393,rllab,,,,0.48992472866120906,0.9448727193348857,0.5215113990927641,0.9501778049748387,0.5333401069727303,0.9525921723688502,0.5429418170188515,0.9576405109560641,0.5550909523346564,0.9575251301851231,0.5649278642404931,0.95978314867892,0.5776006049424519,0.9566488897941798,0.5927024427350612,0.9515076327039051,0.5984246699660514,0.9501314584189822,0.6249285370399456,0.9316323879268653,0.27382139296396524,0.5601435667417254,0.9512502351815336
codellama/CodeLlama-7b-hf,CodeLlama,7.0,2.52,105.84,0.311220648,0.399317406,0.608046206,0.640094712,0.378216756,0.051554208,0.72972396,0.335365854,meta,202308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codellama/CodeLlama-13b-hf,CodeLlama,13.0,2.52,196.56,0.328088358,0.408703072,0.633539136,0.671665351,0.437942698,0.121304018,0.734948573,0.384146341,meta,202308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codellama/CodeLlama-34b-hf,CodeLlama,34.0,2.52,514.08,0.550208399,0.540955631,0.758215495,0.735595896,0.391136184,0.343442002,0.786124588,0.475609756,meta,202308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codellama/CodeLlama-70b-hf,CodeLlama,70.0,3.02,1268.4,0.596665899,0.567406143,0.782115117,0.752170481,0.397884774,0.439727066,0.775638856,0.548780488,meta,202401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoderbase-1b,StarCoder,1.0,1.0,6.0,0.266738816,0.226962457,0.343059152,0.499605367,0.457892866,0.009097801,0.561739334,0.146,bigcode(huggingface),202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoderbase-3b,StarCoder,3.0,1.0,18.0,0.273528005,0.258532423,0.391057558,0.511444357,0.43054512,0.017437453,0.597635573,0.177,bigcode(huggingface),202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoderbase-7b,StarCoder,7.0,1.0,42.0,0.284464385,0.298634812,0.438657638,0.543804262,0.404626336,0.054586808,0.597831124,0.244,bigcode(huggingface),202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoderbase,StarCoder,15.5,1.0,93.0,0.321170975,0.302901024,0.472117108,0.55801105,0.400215714,0.078847612,0.595190171,0.341,bigcode(huggingface),202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoder2-15b,StarCoder2,15.0,4.3,387.0,0.513458387,0.473549488,0.640908186,0.63851618,0.378734193,0.522365428,0.738282013,0.463,bigcode(huggingface),202402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoder2-7b,StarCoder2,7.0,3.7,155.4,0.412133186,0.383105802,0.519119697,0.591949487,0.419934977,0.250947688,0.620089807,0.354,bigcode(huggingface),202402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoder2-3b,StarCoder2,3.0,3.3,59.4,0.386486021,0.34556314,0.47619996,0.545382794,0.404869824,0.196360879,0.603682999,0.317,bigcode(huggingface),202402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,1.3,2.0,15.6,0.260247316,0.257679181,0.392750448,0.527229676,0.426136821,0.029567854,0.606345816,0.287,deepseek,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,6.7,2.0,80.4,0.38391431,0.370307167,0.53455487,0.580899763,0.402813121,0.179681577,0.678870819,0.476,deepseek,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,33.0,2.0,396.0,0.409137308,0.424914676,0.599880502,0.624309392,0.399701882,0.300227445,0.696131702,0.512,deepseek,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-ai/Yi-6B-200K,Yi-200K,6.0,3.0,108.0,0.646493014,0.535836177,0.755825533,0.74269929,0.417425955,0.303260045,,,01-ai,202311.0,,,,,,0.25078529860522575,0.994735731710145,0.28908429763287047,0.995026049091058,0.2913561725971093,0.9950340161892588,0.27428024559852476,0.9952265147468843,0.2563954595118887,0.9951629314791278,0.2609762244796991,0.994803060331822,0.2905764062945417,0.994821917016989,0.34997253631693087,0.9946131917675501,0.40443672594490704,0.994334011094847,0.48614486162333725,0.9944389159604821,0.6194986469163937,0.3154087803220772,0.9948196312739247
01-ai/Yi-34B-200K,Yi-200K,34.0,3.0,612.0,0.755618005,0.657849829,0.820553675,0.828729282,0.426021459,0.348749052,,,01-ai,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openlm-research/open_llama_7b_v2,OpenLlamaV2,13.0,1.0,78.0,0.412939739,0.436860068,0.721967736,0.693764799,0.355392154,0.034874905,,,openlm-research(UCB),202306.0,,,,,,0.4416744189172925,0.9932467138065487,0.45962631248171115,0.9932639637329194,0.466316442914753,0.9932618555183432,0.47032687389481337,0.9932966820415634,0.47640600445219605,0.9932674887971069,0.48426871916618064,0.9933985484447985,0.5132188848578585,0.9933111421157672,0.5219334838866858,0.9933451718332351,0.5345511749510611,0.9931267400709475,0.53938018821505,0.9932750286913254,0.4013673265916536,0.49077268917820044,0.9932793323551684
openlm-research/open_llama_3b_v2,OpenLlamaV2,3.0,1.0,18.0,0.27117981,0.402730375,0.71599283,0.670086819,0.347774532,0.009097801,,,openlm-research(UCB),202306.0,,,,,,0.5691589227187843,0.9945307651526354,0.5610213683002884,0.9948256030399442,0.5554426739462877,0.9947706158338426,0.5490451800463766,0.9951141940090642,0.5511928388117183,0.9950720675372471,0.55013378011658,0.9950794183240788,0.5547116072552523,0.9949314151595573,0.557926557058086,0.9947734175088656,0.5657578940364767,0.9946307147879558,0.5895885740268828,0.9942642543789869,0.2628542942600769,0.560399362899984,0.9947992279027135
openlm-research/open_llama_13b,OpenLlama,13.0,0.6,46.8,0.437545283,0.511945392,0.752340171,0.720599842,0.380759673,0.032600455,,,openlm-research(UCB),202304.0,,,,,,0.47044759786444545,0.9939792475370947,0.46468081408250556,0.9949589418897589,0.46900420022961065,0.9952060342442207,0.45119896279140104,0.9952449151521685,0.4493803649399678,0.9938700421185871,0.4548867825673474,0.9942703804765476,0.484251518842492,0.9947986109902123,0.5064014467162713,0.9945635555942185,0.5120539477044822,0.9940635744733328,0.5524244725044425,0.9939000575046604,0.4239424583392679,0.48147577815201353,0.9944854504709199
openlm-research/open_llama_7b,OpenLlama,7.0,1.0,42.0,0.304934081,0.470136519,0.719776937,0.679558011,0.348473071,0.015921152,,,openlm-research(UCB),202304.0,,,,,,0.5451133189546554,0.9912610312066368,0.554942373177984,0.9926600500124606,0.555170889146256,0.9925446727142319,0.5261161050381965,0.9922990902261553,0.5287476530226606,0.991105634257213,0.5439841307291823,0.9921928064258602,0.5548449348836872,0.9916346573198384,0.5634399317639863,0.9924435527483224,0.5574989530328356,0.9919283110304875,0.5974129440509918,0.9894938524023169,0.29639652471157957,0.5527285979812631,0.9917561583678238
openlm-research/open_llama_3b,OpenLlama,3.0,1.0,18.0,0.26936287,0.398464164,0.626468831,0.647198106,0.349651358,0.004548901,,,openlm-research(UCB),202304.0,,,,,,0.5749770084180553,0.9954029613397946,0.5856353426329631,0.9959219210119397,0.573538836847487,0.9957698568987227,0.522443466018664,0.9961214078031808,0.5247717864566794,0.9958032613574386,0.5498201373129935,0.9958244318295036,0.5673071340963814,0.9956818993722426,0.5883956797231723,0.9956135006744051,0.5613623920750395,0.9956205467856971,0.592211361766163,0.9953441319175484,0.2662013958125623,0.5640455233738986,0.9957103724295636
openai-community/gpt2,GPT-2,0.124,,,0.258337178,0.220136519,0.315275841,0.504340963,0.40691164,0.006823351,0.483628723,,openai,201902.0,0.261572426,rllab,,,,,,,,,,,,,,,,,,,,,,,,,,
openai-community/gpt2-large,GPT-2,0.774,,,0.260674031,0.257679181,0.456184027,0.55406472,0.38718452,0.008339651,,,openai,201902.0,0.255234297,rllab,,,,,,,,,,,,,,,,,,,,,,,,,,
internlm/internlm2-20b,InternLM2,20.0,,,0.675806686,0.629692833,0.832105158,0.855564325,0.512652004,0.679302502,,,internlm(Shanghai AI Lab),202401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
internlm/internlm2-7b,InternLM2,7.0,,,0.652428476,0.580204778,0.812387971,0.838200474,0.487268393,0.630022745,,,internlm(Shanghai AI Lab),202401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-llm-67b-base,DeepSeek-LLM,67.0,2.0,804.0,0.717793274,0.65443686,0.871041625,0.841357537,0.510801367,0.567096285,,,deepseek,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-moe-16b-base,DeepSeek-MoE,16.0,2.0,192.0,0.463061136,0.532423208,0.797749452,0.737174428,0.360793034,0.172858226,,,deepseek,202311.0,0.4503631961,bdsrc,,,,0.4269970594584813,0.9949868027048339,0.41445671243351423,0.9957561518389233,0.41911835832981226,0.9956247654615639,0.423410280412459,0.9957778126664288,0.41246763743937337,0.9958863486175469,0.41419560097947405,0.9956673725480448,0.4418271534344018,0.9955692030348813,0.49492113695360385,0.9954097144842875,0.5132338433340672,0.9948355454484361,0.5705999167562674,0.994895374429514,0.45036319612590797,0.45312824082726005,0.9954409019951707
Deci/DeciLM-7B,DeciLM,7.0,,,0.597629389,0.593856655,0.825134435,0.79952644,0.403262533,0.473843821,,,deci,202309.0,0.5859564165,rllab,,,,0.27393379770616594,0.9981181089853748,0.3095175878433057,0.9984576211569903,0.3212834951627228,0.9985135371005217,0.30588464778268604,0.9984517422608497,0.29894355086630087,0.9980116429464854,0.2972575454557221,0.9983688183242038,0.331020397793601,0.9983964229991205,0.38326608820063857,0.9979582324444447,0.443180782900529,0.9979671143379892,0.5089256408187846,0.9979956835449574,0.585956416464891,0.34732941686885394,0.9982238610428902
stabilityai/stablelm-base-alpha-7b-v2,StableLM,7.0,1.1,46.2,0.450989399,0.473549488,0.770762796,0.685082873,0.364572018,0.025777104,,,stabilityai,202304.0,0.4482267483,rllab,,,,0.41831088655146903,0.9967331652576584,0.4192400265969684,0.9965773108786524,0.43613958718909845,0.9966296915487559,0.42942013945318114,0.996770712026851,0.4207634448808926,0.9968381560368474,0.4178791487369563,0.9969531471771289,0.45966370238546633,0.9967844785569646,0.48417805394456553,0.9966722243552015,0.5249697217952177,0.9962486343264062,0.5555386468260054,0.9961588539983369,0.4482267483264492,0.45661482817468535,0.9966366177421064
stabilityai/stablelm-base-alpha-3b,StableLM,3.0,1.5,27.0,0.254305266,0.264505119,0.422425812,0.539068666,0.404965786,0.004548901,,,stabilityai,202304.0,0.2503916821,rllab,,,,0.44540966408376803,0.9863139991301414,0.47882953695011754,0.9902141502492505,0.5179024416274752,0.9894030457764531,0.5230672572805272,0.9885436868198753,0.5569259724857517,0.9886051635658165,0.5994065041604765,0.9880279141001798,0.6223342809090712,0.9881954906281885,0.6590380447565668,0.9886484863749783,0.6717982147851749,0.9872511228373938,0.7645028579648899,0.9873899360048822,0.2503916820965674,0.5839324151072325,0.9882592622677366
stabilityai/stablelm-base-alpha-7b,StableLM,7.0,1.5,63.0,0.262051609,0.31996587,0.517825134,0.55406472,0.40193766,0.006065201,,,stabilityai,202304.0,0.2528129896,rllab,,,,0.522376258043765,0.9860614228733565,0.5255478416630777,0.9894097567039936,0.5326892651184855,0.9891695682231216,0.5239429522975568,0.9894519152317959,0.5383696831804654,0.9896533525406473,0.5564519209528613,0.988957477880341,0.5915418722139318,0.9889554817177298,0.6300868223482955,0.9887055833835662,0.6141888537555663,0.9878174465477608,0.630539309562667,0.9854822831690639,0.2528129896026207,0.5665760247045031,0.9883663150810846
stabilityai/stablelm-2-1_6b,StableLM,1.6,2.0,19.2,0.389465726,0.433447099,0.704540928,0.645619574,0.367838582,0.174374526,,,stabilityai,202304.0,0.3805013531,rllab,,,,0.46211046955672624,0.9923004563895986,0.4537325908457414,0.9950768448218096,0.4587323874368193,0.9949410247829285,0.47739075543018933,0.9947458479371947,0.481922618699029,0.9936446458613444,0.49048915716909025,0.9940659408872012,0.512356784271952,0.994471570442185,0.5196901290692193,0.9941690527350546,0.5826836756113486,0.9931192272076034,0.6110712487389118,0.9928151815863204,0.38050135308360633,0.5050238895239553,0.9939348788427466
RWKV/rwkv-4-169m-pile,RWKV,0.169,,,0.2317624,0.236348123,0.317367058,0.509076559,0.419232363,0.004548901,,,rwkv,202305.0,,,,,should be rwkv-4,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-430m-pile,RWKV,0.43,,,0.248549698,0.267064846,0.400119498,0.511444357,0.395822188,0.003790751,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-1b5-pile,RWKV,1.5,,,0.257744696,0.318259386,0.522505477,0.5382794,0.357956961,0.0,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-7b-pile,RWKV,7.0,,,0.249593634,0.396757679,0.663114917,0.623520126,0.336529831,0.007581501,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-14b-pile,RWKV,14.0,,,0.261243635,0.444539249,0.710714997,0.6543015,0.32042194,0.003790751,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-raven-14b,RWKV,14.0,,,0.25919331,0.446245734,0.712507469,0.666929755,0.419325693,0.021228203,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-3b-pile,RWKV,3.0,,,0.246708722,0.360068259,0.596594304,0.583267561,0.321370226,0.006823351,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
togethercomputer/RedPajama-INCITE-Base-3B-v1,RedPajama-INCITE-Base,3.0,0.8,14.4,0.270278742,0.401877133,0.647679745,0.647198106,0.332348868,0.012888552,,,togetherai,202305.0,0.2681954138,rllab,,,,0.5423098227921043,0.9896386908346029,0.561299009561871,0.9896100837034392,0.5658841025088072,0.9897638929712194,0.5576253829353548,0.9900126064984679,0.556817431890595,0.9885215715046552,0.5593155606429888,0.9893142919251038,0.5674628055619618,0.9899473394422668,0.5732850529416448,0.9897943320238716,0.5548456525506169,0.9891976904620895,0.5790495434361088,0.9901684194788926,0.26819541375872386,0.561790311578513,0.989596856006897
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,RedPajama-INCITE-Base,7.0,1.0,42.0,0.276821402,0.462457338,0.716291575,0.673243883,0.330347542,0.015921152,,,togetherai,202305.0,0.2762427005,rllab,,,,0.5787769841579782,0.9913956161833526,0.5792283951754552,0.9911001617732902,0.5738970073327753,0.9918783300045353,0.555719673186329,0.9920714530091999,0.5591117327781904,0.9915240269427821,0.5502077956988636,0.9923794572777094,0.5550711604734723,0.992154490742658,0.5628326123311593,0.9904035205460404,0.5453886987821779,0.9904044144593348,0.5305394791708086,0.9897260500035343,0.27624270047001853,0.5590753240343559,0.99130365542516
LLM360/Amber,Amber,7.0,1.259,52.878,0.268356842,0.409556314,0.737900817,0.678768745,0.335563739,0.028051554,,,llm360,202312.0,0.2756729811,rllab,,,,0.5708419616761645,0.9905214886031201,0.5599110267131405,0.9914003546265235,0.5632442921798069,0.9914973653694464,0.5570945009652628,0.9916943448229879,0.5587214328162904,0.9914414382982035,0.5487869630342731,0.9916750160887661,0.5505013670202407,0.9917046448189618,0.5538626227142095,0.9910661298683,0.551992880376971,0.9908735734754736,0.5595738761845395,0.990355479291486,0.2756729810568295,0.557453333724334,0.9912229373043159
Salesforce/codegen-6B-nl,Codegen,6.0,0.36,12.96,0.259344781,0.423208191,0.68591914,0.664561957,0.344704613,0.021986353,,,salesforce,202203.0,0.2559464464,bdsrc,,,,0.5602685922651537,0.994179429279188,0.543257617945349,0.9959175200427479,0.5473566083087005,0.9957364583348275,0.5561020935626202,0.9955914816695757,0.5597058085390574,0.9949566263052493,0.5599664172963731,0.9950491911108417,0.5645735459249241,0.9952804732510583,0.5673956075188245,0.9952480084504354,0.5757029838931506,0.9946256717299333,0.5933535076471337,0.9935849983485379,0.25594644637516023,0.562770238321437,0.9950168795748549
Salesforce/codegen-16B-nl,Codegen,16.0,0.36,34.56,0.323543017,0.467576792,0.718681538,0.679558011,0.339466724,0.026535254,,,salesforce,202203.0,0.316550349,bdsrc,,,,0.5341606475927774,0.9927996792007202,0.5339324196062204,0.9952227279718737,0.5353454239813629,0.9950705858728048,0.5327997075210082,0.9951526494126908,0.5365582988566454,0.9941507422997353,0.5404174122422568,0.9944740888192073,0.5484145397287099,0.9941721742686713,0.5533770682164978,0.9944718581291504,0.5797031269341153,0.9935524015919488,0.6094521345164235,0.9923342710974918,0.3165503489531406,0.550419295287323,0.9941399900198059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openai-community/gpt2,GPT-2,0.355,,,,,,,,,,,openai,201902.0,0.263780088,rllab,,,,,,,,,,,,,,,,,,,,,,,,,,
openai-community/gpt2-large,GPT-2,1.5,,,,,,,,,,,openai,201902.0,0.263139154,rllab,,,,,,,,,,,,,,,,,,,,,,,,,,
