Model,Model Family,Model Size (B),Pretraining Data Size (T),FLOPs (1E21),MMLU,ARC-C,HellaSwag,Winograd,TruthfulQA,GSM8K,XWinograd,HumanEval,Company,Release Date,MMLU-ours,platform,Unnamed: 17,Unnamed: 18,Unnamed: 19,0_1404_acc,0_1404_san,1404_2808_acc,1404_2808_san,2808_4212_acc,2808_4212_san,4212_5616_acc,4212_5616_san,5616_7021_acc,5616_7021_san,7021_8425_acc,7021_8425_san,8425_9829_acc,8425_9829_san,9829_11233_acc,9829_11233_san,11233_12637_acc,11233_12637_san,12637_14042_acc,12637_14042_san,brier,san
facebook/opt-350m,OPT,0.35,0.18,0.378,0.260230967,0.235494881,0.367257518,0.52644041,0.408285328,0.0030326,0.51811094,0.0,meta,202205.0,0.2612875659,bdsrc,,,,0.09045584045584046,0.9727043630511976,0.16381766381766383,0.9637953728047087,0.18518518518518517,0.9668134192554233,0.22435897435897437,0.9663872490755946,0.25622775800711745,0.9654253274074017,0.29273504273504275,0.9638028544487858,0.2777777777777778,0.9674863131134563,0.29985754985754987,0.9653291581902878,0.33404558404558404,0.9704598470085514,0.48825622775800714,0.9667493549168453,0.5708805619078576,233.97137159948724
facebook/opt-13b,OPT,13.0,0.18,14.04,0.248956622,0.399317406,0.71200956,0.685082873,0.340958399,0.017437453,0.608779356,0.006097561,meta,202205.0,0.2527417747,bdsrc,,,,0.022792022792022793,0.9910007121284071,0.1047008547008547,0.9892549714577208,0.1452991452991453,0.9906916891212783,0.17735042735042736,0.9903554826000818,0.21494661921708186,0.9906694756834314,0.245014245014245,0.9904468353763983,0.3176638176638177,0.9914100315615372,0.36253561253561256,0.9910860573865446,0.41381766381766383,0.9918971616357972,0.5231316725978647,0.9895750429760203,0.5649725173302937,233.97137159948724
facebook/opt-2.7b,OPT,2.7,0.18,2.916,0.254319729,0.339590444,0.614319857,0.619573796,0.37425418,0.00227445,0.568486894,0.0,meta,202205.0,0.2543085031,bdsrc,,,,0.024216524216524215,0.9821956794506722,0.0868945868945869,0.9788511835770669,0.1339031339031339,0.9808328212130569,0.1972934472934473,0.980538797180198,0.2298932384341637,0.9804302650385261,0.2571225071225071,0.9800433341935023,0.28917378917378916,0.981564180267001,0.38105413105413105,0.9801652990440701,0.43447293447293445,0.9819701996668927,0.5088967971530249,0.980060492997254,0.5641451478891419,233.97137159948724
facebook/opt-30b,OPT,30.0,0.18,32.4,0.2665873,0.432593857,0.740689106,0.706393054,0.351638263,0.021986353,0.626407888,0.012195122,meta,202205.0,0.2675544794,bdsrc,,,,0.09401709401709402,0.989612466762916,0.15313390313390313,0.9902466290677701,0.17236467236467237,0.9915650894259954,0.23433048433048434,0.9911883777483186,0.24626334519572954,0.9912358591582491,0.26994301994301995,0.9911964176895328,0.30484330484330485,0.991351180080366,0.3952991452991453,0.9909891064341136,0.37962962962962965,0.9908860768518541,0.42562277580071173,0.9908614929398555,0.5607233701299653,233.97137159948724
facebook/opt-125m,OPT,0.125,0.18,0.135,0.260155876,0.228668942,0.314678351,0.516179953,0.42868758,0.00075815,0.498684238,0.0,meta,202205.0,0.2607178465,bdsrc,,,,0.0633903133903134,0.8354020103604483,0.198005698005698,0.7277737415110406,0.21652421652421652,0.7116492226016975,0.2094017094017094,0.7259203073595331,0.22348754448398578,0.7064192067249356,0.23005698005698005,0.6882264066181296,0.26353276353276356,0.710517759629031,0.26851851851851855,0.7109568182867874,0.34971509971509973,0.7627951395802847,0.5843416370106762,0.7728762962278067,0.580778414697574,233.97137159948724
facebook/opt-66b,OPT,66.0,0.18,71.28,0.269930021,0.46331058,0.76249751,0.700078927,0.35429656,0.016679303,0.642631463,0.012195122,meta,202205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosaicml/mpt-30b,MPT,30.0,1.0,180.0,0.479981807,0.559726962,0.8242382,0.749013418,0.384155825,0.169067475,0.745335406,0.213414634,mosaicml,202306.0,0.4727246831,bdsrc,,,,0.24002849002849003,0.9929479715801056,0.4230769230769231,0.9947047775004513,0.4878917378917379,0.9947144891106523,0.5014245014245015,0.9946053316990575,0.5145907473309609,0.9947247605735673,0.5313390313390314,0.9952996078977815,0.5455840455840456,0.9954072083193425,0.5470085470085471,0.995468333217289,0.49002849002849,0.9947534087133805,0.4462633451957295,0.9939355319520301,0.44187502633321024,233.97137159948724
mosaicml/mpt-7b,MPT,7.0,1.0,42.0,0.280684314,0.476962457,0.775343557,0.721389108,0.335450604,0.040181956,0.714400118,0.164634146,mosaicml,202305.0,,bdsrc,,,,0.09472934472934473,0.9911841383239602,0.16025641025641027,0.9923423472839247,0.1866096866096866,0.9937479170670844,0.21794871794871795,0.9941507412242094,0.2512455516014235,0.9938165196560739,0.297008547008547,0.9938154396930317,0.32193732193732194,0.9938891657685973,0.3817663817663818,0.993100042659592,0.47293447293447294,0.9931225346424445,0.5672597864768684,0.993084506033341,0.5528302433890371,233.97137159948724
facebook/xglm-564M,XGLM,0.564,0.5,1.692,0.251796636,0.245733788,0.346444931,0.522494081,0.404320588,0.00227445,0.585509055,0.0,meta,202112.0,0.2503916821,rllab,,,,0.007122507122507123,0.9282607478996904,0.07407407407407407,0.9154245106750322,0.15455840455840456,0.9242419880062939,0.13319088319088318,0.9222103262994403,0.20711743772241992,0.9224534425156953,0.23076923076923078,0.9193347512259493,0.2678062678062678,0.920443575315488,0.32264957264957267,0.9206637822260223,0.42948717948717946,0.9229587371675559,0.6768683274021352,0.922766374131978,0.6107224321890259,233.97137159948724
facebook/xglm-1.7B,XGLM,1.7,0.5,5.1,0.251004165,0.258532423,0.456781518,0.539068666,0.372063415,0.007581501,0.630680872,0.0,meta,202112.0,0.2506053269,rllab,,,,0.00641025641025641,0.948534246849015,0.0868945868945869,0.9471860188724964,0.16595441595441596,0.9503300440021075,0.1752136752136752,0.9513057151896969,0.22846975088967972,0.9516081159537726,0.25427350427350426,0.9499463676725164,0.23504273504273504,0.9505592193986884,0.30128205128205127,0.9500037310049787,0.4066951566951567,0.9502820959395538,0.6455516014234876,0.9517026863912873,0.5756472231574772,233.97137159948724
facebook/xglm-4.5B,XGLM,4.5,0.5,13.5,0.254299777,0.314846416,0.579466242,0.549329124,0.358393949,0.00227445,0.658513957,0.0,meta,202112.0,0.254379718,rllab,,,,0.03276353276353276,0.9426608822129338,0.17663817663817663,0.9470736381734707,0.2264957264957265,0.9553679775601907,0.2799145299145299,0.9515346256576982,0.2661921708185053,0.9544042876292999,0.2556980056980057,0.9543387802847344,0.2777777777777778,0.9570511293145512,0.2863247863247863,0.9537140640798651,0.28561253561253563,0.9541344787992154,0.45622775800711746,0.9462714649399487,0.5649255085113609,233.97137159948724
facebook/xglm-7.5B,XGLM,7.5,0.5,22.5,0.277886681,0.341296928,0.607747461,0.587213891,0.366615239,0.00227445,0.695550561,0.0,meta,202112.0,0.273821393,rllab,,,,0.05413105413105413,0.9366371796930807,0.12321937321937322,0.9497124906741493,0.15669515669515668,0.9553038297073578,0.15954415954415954,0.9543088701955171,0.1800711743772242,0.9555741796333388,0.254985754985755,0.9541128163648629,0.3297720797720798,0.9569016743221301,0.39886039886039887,0.9551149492251465,0.4544159544159544,0.9496264189301218,0.6263345195729537,0.9452111646694118,0.5601435667417254,233.97137159948724
codellama/CodeLlama-7b-hf,CodeLlama,7.0,2.52,105.84,0.311220648,0.399317406,0.608046206,0.640094712,0.378216756,0.051554208,0.72972396,0.335365854,meta,202308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
codellama/CodeLlama-13b-hf,CodeLlama,13.0,2.52,196.56,0.328088358,0.408703072,0.633539136,0.671665351,0.437942698,0.121304018,0.734948573,0.384146341,meta,202308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
codellama/CodeLlama-34b-hf,CodeLlama,34.0,2.52,514.08,0.550208399,0.540955631,0.758215495,0.735595896,0.391136184,0.343442002,0.786124588,0.475609756,meta,202308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
codellama/CodeLlama-70b-hf,CodeLlama,70.0,3.02,1268.4,0.596665899,0.567406143,0.782115117,0.752170481,0.397884774,0.439727066,0.775638856,0.548780488,meta,202401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoderbase-1b,StarCoder,1.0,1.0,6.0,0.266738816,0.226962457,0.343059152,0.499605367,0.457892866,0.009097801,0.561739334,0.146,bigcode(huggingface),202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoderbase-3b,StarCoder,3.0,1.0,18.0,0.273528005,0.258532423,0.391057558,0.511444357,0.43054512,0.017437453,0.597635573,0.177,bigcode(huggingface),202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoderbase-7b,StarCoder,7.0,1.0,42.0,0.284464385,0.298634812,0.438657638,0.543804262,0.404626336,0.054586808,0.597831124,0.244,bigcode(huggingface),202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoderbase,StarCoder,15.5,1.0,93.0,0.321170975,0.302901024,0.472117108,0.55801105,0.400215714,0.078847612,0.595190171,0.341,bigcode(huggingface),202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoder2-15b,StarCoder2,15.0,4.3,387.0,0.513458387,0.473549488,0.640908186,0.63851618,0.378734193,0.522365428,0.738282013,0.463,bigcode(huggingface),202402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoder2-7b,StarCoder2,7.0,3.7,155.4,0.412133186,0.383105802,0.519119697,0.591949487,0.419934977,0.250947688,0.620089807,0.354,bigcode(huggingface),202402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigcode/starcoder2-3b,StarCoder2,3.0,3.3,59.4,0.386486021,0.34556314,0.47619996,0.545382794,0.404869824,0.196360879,0.603682999,0.317,bigcode(huggingface),202402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,1.3,2.0,15.6,0.260247316,0.257679181,0.392750448,0.527229676,0.426136821,0.029567854,0.606345816,0.287,deepseek,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,6.7,2.0,80.4,0.38391431,0.370307167,0.53455487,0.580899763,0.402813121,0.179681577,0.678870819,0.476,deepseek,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,33.0,2.0,396.0,0.409137308,0.424914676,0.599880502,0.624309392,0.399701882,0.300227445,0.696131702,0.512,deepseek,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-ai/Yi-6B-200K,Yi-200K,6.0,3.0,108.0,0.646493014,0.535836177,0.755825533,0.74269929,0.417425955,0.303260045,,,01-ai,202311.0,,,,,,0.3710826210826211,0.9946201170026642,0.5719373219373219,0.9943706793119398,0.6616809116809117,0.9948336761450942,0.6602564102564102,0.994871891691142,0.6661921708185053,0.9949986081126757,0.6809116809116809,0.9951391725153177,0.6688034188034188,0.9949285410515961,0.6673789173789174,0.9949513620129166,0.6296296296296297,0.9945705072703983,0.6170818505338078,0.9949115646694752,0.3154087803220772,233.97137159948724
01-ai/Yi-34B-200K,Yi-200K,34.0,3.0,612.0,0.755618005,0.657849829,0.820553675,0.828729282,0.426021459,0.348749052,,,01-ai,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
openlm-research/open_llama_7b_v2,OpenLlamaV2,13.0,1.0,78.0,0.412939739,0.436860068,0.721967736,0.693764799,0.355392154,0.034874905,,,openlm-research(UCB),202306.0,,,,,,0.2535612535612536,0.9933839276491411,0.35826210826210825,0.9931441656266263,0.35683760683760685,0.9935405256405105,0.344017094017094,0.9935113774861724,0.3921708185053381,0.9934829328957223,0.42236467236467234,0.9931251023584694,0.44373219373219375,0.9929636358827689,0.4494301994301994,0.9930338625769985,0.43447293447293445,0.9929279113812944,0.5587188612099644,0.9936794520538139,0.49077268917820044,233.97137159948724
openlm-research/open_llama_3b_v2,OpenLlamaV2,3.0,1.0,18.0,0.27117981,0.402730375,0.71599283,0.670086819,0.347774532,0.009097801,,,openlm-research(UCB),202306.0,,,,,,0.038461538461538464,0.9943960340783379,0.11752136752136752,0.9945388346030751,0.1581196581196581,0.9950982468779185,0.19230769230769232,0.9947630976888968,0.25338078291814947,0.9951099464116182,0.31339031339031337,0.995030976130335,0.3418803418803419,0.9948823869031129,0.3525641025641026,0.994846027991926,0.44373219373219375,0.9945464407177085,0.4170818505338078,0.9947800799528712,0.560399362899984,233.97137159948724
openlm-research/open_llama_13b,OpenLlama,13.0,0.6,46.8,0.437545283,0.511945392,0.752340171,0.720599842,0.380759673,0.032600455,,,openlm-research(UCB),202304.0,,,,,,0.3547008547008547,0.9948347650847784,0.33760683760683763,0.9932587882030153,0.3660968660968661,0.9945371252165655,0.358974358974359,0.9943340764484582,0.39501779359430605,0.9948544662151795,0.47293447293447294,0.9947774919404152,0.5213675213675214,0.9949666226876137,0.5178062678062678,0.9941125076881837,0.48148148148148145,0.9948896368638013,0.43345195729537367,0.9942889015215931,0.48147577815201353,233.97137159948724
openlm-research/open_llama_7b,OpenLlama,7.0,1.0,42.0,0.304934081,0.470136519,0.719776937,0.679558011,0.348473071,0.015921152,,,openlm-research(UCB),202304.0,,,,,,0.04985754985754986,0.9898469146566047,0.1623931623931624,0.9910380158419033,0.2443019943019943,0.9924522124602292,0.31054131054131057,0.9910315376070723,0.3103202846975089,0.9920466689663557,0.353988603988604,0.9923443818834332,0.37250712250712253,0.9924817590101792,0.4074074074074074,0.9918267656328006,0.3853276353276353,0.9931510245470961,0.36725978647686836,0.9913423908623655,0.5527285979812631,233.97137159948724
openlm-research/open_llama_3b,OpenLlama,3.0,1.0,18.0,0.26936287,0.398464164,0.626468831,0.647198106,0.349651358,0.004548901,,,openlm-research(UCB),202304.0,,,,,,0.024216524216524215,0.9957550631103386,0.1047008547008547,0.9949987197059511,0.16737891737891739,0.9958633211002912,0.21652421652421652,0.9955140586481732,0.2640569395017794,0.9960467758871802,0.2863247863247863,0.9958253506277284,0.36538461538461536,0.9956769854330243,0.39814814814814814,0.99577849801928,0.4408831908831909,0.9959879272026992,0.3943060498220641,0.9956568230979006,0.5640455233738986,233.97137159948724
openai-community/gpt2,GPT-2,0.124,,,0.258337178,0.220136519,0.315275841,0.504340963,0.40691164,0.006823351,0.483628723,,openai,201902.0,0.261572426,rllab,,,,0.017094017094017096,0.902493379377714,0.07336182336182336,0.8778409660020459,0.13675213675213677,0.8928293518031092,0.17236467236467237,0.889978682291215,0.2092526690391459,0.8918137655521464,0.254985754985755,0.8852194527314814,0.27492877492877493,0.8901729187996932,0.32407407407407407,0.8864025665959566,0.4415954415954416,0.8912053292239641,0.7110320284697509,0.8989292940713194,0.5809135658071084,233.97137159948724
openai-community/gpt2-large,GPT-2,0.774,,,0.260674031,0.257679181,0.456184027,0.55406472,0.38718452,0.008339651,,,openai,201902.0,0.255234297,rllab,,,,0.007122507122507123,0.9727754135974547,0.08547008547008547,0.97216425801881,0.099002849002849,0.9742914076434839,0.12393162393162394,0.9721202760467345,0.1800711743772242,0.97351261648688,0.21937321937321938,0.9736978661909987,0.29273504273504275,0.9747927177397402,0.3660968660968661,0.9745917491132357,0.5149572649572649,0.97496468221427,0.6633451957295373,0.9726079016069658,0.5727431720260548,233.97137159948724
internlm/internlm2-20b,InternLM2,20.0,,,0.675806686,0.629692833,0.832105158,0.855564325,0.512652004,0.679302502,,,internlm(Shanghai AI Lab),202401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
internlm/internlm2-7b,InternLM2,7.0,,,0.652428476,0.580204778,0.812387971,0.838200474,0.487268393,0.630022745,,,internlm(Shanghai AI Lab),202401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-llm-67b-base,DeepSeek-LLM,67.0,2.0,804.0,0.717793274,0.65443686,0.871041625,0.841357537,0.510801367,0.567096285,,,deepseek,202311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
deepseek-ai/deepseek-moe-16b-base,DeepSeek-MoE,16.0,2.0,192.0,0.463061136,0.532423208,0.797749452,0.737174428,0.360793034,0.172858226,,,deepseek,202311.0,0.4503631961,bdsrc,,,,0.1858974358974359,0.9949528570827261,0.38603988603988604,0.9947552973385063,0.42735042735042733,0.9956823271483405,0.43803418803418803,0.9957650856725357,0.4597864768683274,0.9956745597825336,0.495014245014245,0.9956155795174884,0.5007122507122507,0.9957261077421524,0.5142450142450142,0.9957470785478214,0.5192307692307693,0.9953856827607674,0.5772241992882562,0.9951045175260196,0.45312824082726005,233.97137159948724
Deci/DeciLM-7B,DeciLM,7.0,,,0.597629389,0.593856655,0.825134435,0.79952644,0.403262533,0.473843821,,,deci,202309.0,0.5859564165,rllab,,,,0.2934472934472934,0.9978848966076963,0.5235042735042735,0.9980486490295127,0.6004273504273504,0.998257123304174,0.6160968660968661,0.9982891821447507,0.6277580071174377,0.9981516776574121,0.6581196581196581,0.9983789005043229,0.6431623931623932,0.9984300611219368,0.6723646723646723,0.9981595182860862,0.6175213675213675,0.9983159690257521,0.6071174377224199,0.9983226138231492,0.34732941686885394,233.97137159948724
stabilityai/stablelm-base-alpha-7b-v2,StableLM,7.0,1.1,46.2,0.450989399,0.473549488,0.770762796,0.685082873,0.364572018,0.025777104,,,stabilityai,202304.0,0.4482267483,rllab,,,,0.2913105413105413,0.996075287306086,0.3682336182336182,0.9965535489941396,0.4074074074074074,0.9968574999930062,0.4180911680911681,0.9965807312658049,0.45266903914590745,0.9967568013622568,0.4964387464387464,0.9967044599128919,0.5092592592592593,0.9967819435985202,0.5149572649572649,0.9966909651389704,0.5028490028490028,0.9966945138166973,0.5209964412811388,0.9966703164298774,0.45661482817468535,233.97137159948724
stabilityai/stablelm-base-alpha-3b,StableLM,3.0,1.5,27.0,0.254305266,0.264505119,0.422425812,0.539068666,0.404965786,0.004548901,,,stabilityai,202304.0,0.2503916821,rllab,,,,0.03561253561253561,0.9879172096461154,0.13247863247863248,0.9857758847265836,0.1631054131054131,0.9885992683455602,0.20014245014245013,0.9889559658392433,0.22277580071174377,0.9884072136066737,0.26495726495726496,0.9880715135032077,0.3091168091168091,0.9893540099015105,0.358974358974359,0.9880793904505286,0.4024216524216524,0.9900553221645477,0.41423487544483983,0.9873773672452903,0.5839324151072325,233.97137159948724
stabilityai/stablelm-base-alpha-7b,StableLM,7.0,1.5,63.0,0.262051609,0.31996587,0.517825134,0.55406472,0.40193766,0.006065201,,,stabilityai,202304.0,0.2528129896,rllab,,,,0.0584045584045584,0.9872328385468563,0.12535612535612536,0.9859964406063116,0.2022792022792023,0.9896709389528117,0.24074074074074073,0.9885668137807604,0.2612099644128114,0.9894263869218408,0.28846153846153844,0.9888693237348591,0.32193732193732194,0.9897308119000996,0.3084045584045584,0.9882725700548685,0.36894586894586895,0.9883277208865296,0.35231316725978645,0.9875691181931316,0.5665760247045031,233.97137159948724
stabilityai/stablelm-2-1_6b,StableLM,1.6,2.0,19.2,0.389465726,0.433447099,0.704540928,0.645619574,0.367838582,0.174374526,,,stabilityai,202304.0,0.3805013531,rllab,,,,0.14173789173789172,0.9944223897728506,0.28062678062678065,0.9917762215750461,0.349002849002849,0.9939103905526488,0.3525641025641026,0.9939907555469688,0.39715302491103205,0.9941078412299436,0.4166666666666667,0.9938369878657513,0.4494301994301994,0.9947215933666828,0.4658119658119658,0.9945618065489605,0.49145299145299143,0.9948611669376378,0.4604982206405694,0.9931600637009823,0.5050238895239553,233.97137159948724
RWKV/rwkv-4-169m-pile,RWKV,0.169,,,0.2317624,0.236348123,0.317367058,0.509076559,0.419232363,0.004548901,,,rwkv,202305.0,,,,,should be rwkv-4,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-430m-pile,RWKV,0.43,,,0.248549698,0.267064846,0.400119498,0.511444357,0.395822188,0.003790751,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-1b5-pile,RWKV,1.5,,,0.257744696,0.318259386,0.522505477,0.5382794,0.357956961,0.0,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-7b-pile,RWKV,7.0,,,0.249593634,0.396757679,0.663114917,0.623520126,0.336529831,0.007581501,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-14b-pile,RWKV,14.0,,,0.261243635,0.444539249,0.710714997,0.6543015,0.32042194,0.003790751,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-raven-14b,RWKV,14.0,,,0.25919331,0.446245734,0.712507469,0.666929755,0.419325693,0.021228203,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWKV/rwkv-4-3b-pile,RWKV,3.0,,,0.246708722,0.360068259,0.596594304,0.583267561,0.321370226,0.006823351,,,rwkv,202305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
togethercomputer/RedPajama-INCITE-Base-3B-v1,RedPajama-INCITE-Base,3.0,0.8,14.4,0.270278742,0.401877133,0.647679745,0.647198106,0.332348868,0.012888552,,,togetherai,202305.0,0.2681954138,rllab,,,,0.19230769230769232,0.9902465597747062,0.2222222222222222,0.9895772408507574,0.22008547008547008,0.9894426731707063,0.26638176638176636,0.9894756597935698,0.23843416370106763,0.989824252748611,0.301994301994302,0.9889275620835358,0.30128205128205127,0.9890557458039475,0.3162393162393162,0.9888475538156541,0.2962962962962963,0.9902025755561575,0.32669039145907475,0.9903680252419735,0.561790311578513,233.97137159948724
togethercomputer/RedPajama-INCITE-Base-7B-v0.1,RedPajama-INCITE-Base,7.0,1.0,42.0,0.276821402,0.462457338,0.716291575,0.673243883,0.330347542,0.015921152,,,togetherai,202305.0,0.2762427005,rllab,,,,0.3646723646723647,0.9892717576151617,0.2378917378917379,0.991055851036937,0.23931623931623933,0.9917430923757544,0.26282051282051283,0.9906308348813867,0.25338078291814947,0.9911818083385942,0.292022792022792,0.991499848243203,0.27635327635327633,0.9931080027446805,0.31339031339031337,0.9922679007045772,0.27849002849002846,0.992503337560718,0.24412811387900357,0.9897752961112962,0.5590753240343559,233.97137159948724
LLM360/Amber,Amber,7.0,1.259,52.878,0.268356842,0.409556314,0.737900817,0.678768745,0.335563739,0.028051554,,,llm360,202312.0,0.2756729811,rllab,,,,0.24643874643874644,0.9906831106584417,0.2492877492877493,0.990173641534857,0.2571225071225071,0.9917574788821156,0.27849002849002846,0.9914443892946073,0.2412811387900356,0.9916688509455069,0.28062678062678065,0.9914471626025007,0.306980056980057,0.9916264483672531,0.3247863247863248,0.9914818791395003,0.297008547008547,0.991033079668309,0.27473309608540925,0.9909132349335056,0.557453333724334,233.97137159948724
Salesforce/codegen-6B-nl,Codegen,6.0,0.36,12.96,0.259344781,0.423208191,0.68591914,0.664561957,0.344704613,0.021986353,,,salesforce,202203.0,0.2559464464,bdsrc,,,,0.07336182336182336,0.9940667832748598,0.11609686609686609,0.9941381281170922,0.13247863247863248,0.9952010213972192,0.1623931623931624,0.9952129611504087,0.20782918149466192,0.9955368269935849,0.24002849002849003,0.9951708453373219,0.28917378917378916,0.9957046595342344,0.36752136752136755,0.9950888347098952,0.4465811965811966,0.9955925484722725,0.5238434163701068,0.99445621576193,0.562770238321437,233.97137159948724
Salesforce/codegen-16B-nl,Codegen,16.0,0.36,34.56,0.323543017,0.467576792,0.718681538,0.679558011,0.339466724,0.026535254,,,salesforce,202203.0,0.316550349,bdsrc,,,,0.11467236467236468,0.9936438520190022,0.2150997150997151,0.992325240289672,0.2792022792022792,0.9943215464833143,0.27635327635327633,0.9946995289318917,0.30177935943060497,0.9945514106856617,0.35683760683760685,0.9946129615855447,0.3717948717948718,0.9947165568228724,0.3952991452991453,0.9940365690371813,0.4415954415954416,0.9948175215923502,0.4128113879003559,0.9936747510826427,0.550419295287323,233.97137159948724
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openai-community/gpt2,GPT-2,0.355,,,,,,,,,,,openai,201902.0,0.263780088,rllab,,,,0.017094017094017096,0.902493379377714,0.07336182336182336,0.8778409660020459,0.13675213675213677,0.8928293518031092,0.17236467236467237,0.889978682291215,0.2092526690391459,0.8918137655521464,0.254985754985755,0.8852194527314814,0.27492877492877493,0.8901729187996932,0.32407407407407407,0.8864025665959566,0.4415954415954416,0.8912053292239641,0.7110320284697509,0.8989292940713194,0.5809135658071084,233.97137159948724
openai-community/gpt2-large,GPT-2,1.5,,,,,,,,,,,openai,201902.0,0.263139154,rllab,,,,0.007122507122507123,0.9727754135974547,0.08547008547008547,0.97216425801881,0.099002849002849,0.9742914076434839,0.12393162393162394,0.9721202760467345,0.1800711743772242,0.97351261648688,0.21937321937321938,0.9736978661909987,0.29273504273504275,0.9747927177397402,0.3660968660968661,0.9745917491132357,0.5149572649572649,0.97496468221427,0.6633451957295373,0.9726079016069658,0.5727431720260548,233.97137159948724
